names,date,budget,revenue
SAS: Red Notice,08/27/2021 ,160000000.0,561970766.0
Fantastic Four,08/06/2015 ,87500000.0,333132750.0
Assassin's Creed,01/01/2017 ,125000000.0,240697856.0
A Question of Faith,09/29/2017 ,7048000.0,2587072.0
Take the Lead,05/25/2006 ,30000000.0,65390493.0
The Kissing Booth 2,07/24/2020 ,105800000.0,667037174.8
Marry Me,02/10/2022 ,23000000.0,44000000.0
Father There Is Only One,08/02/2019 ,3400000.0,15894372.0
Run Sweetheart Run,01/27/2020 ,107000000.0,247575382.6
Love Affair,10/30/2014 ,108200000.0,196920944.4
The Three Stooges,06/28/2012 ,30000000.0,54052249.0
Black Swan,01/20/2011 ,13000000.0,331266710.0
Zodiac,05/17/2007 ,85000000.0,83080084.0
Snoopy Presents: Lucy's School,08/12/2022 ,134400000.0,716009340.2
Barbie and the Diamond Castle,09/16/2008 ,92800000.0,609222681.4
Nun in Rope Hell,05/25/1984 ,88000000.0,503089616.8
Halloween,10/25/2018 ,15000000.0,77514401.0
Halloween,10/25/2018 ,10000000.0,255416089.0
Halloween,10/25/2018 ,325000.0,70274000.0
Halfaouine: Boy of the Terraces,09/14/1990 ,103040000.0,412503777.6
3 Idiots,12/24/2009 ,9000000.0,70000000.0
The Girl Next Door,08/26/2004 ,25000000.0,31635150.0
Brightburn,05/23/2019 ,6000000.0,33224654.0
Martians vs Mexicans,03/09/2018 ,94000000.0,704890509.2
Underdogs,07/18/2013 ,2500000.0,1392649.0
Leprechaun,01/08/1993 ,1000000.0,8556940.0
Seventh Son,03/04/2015 ,95000000.0,108874967.0
Justice League: Doom,02/28/2012 ,66600000.0,439119920.6
"Batman: The Long Halloween, Part One",07/12/2021 ,141000000.0,937353330.4
The Magnificent Seven,07/01/1987 ,90000000.0,162122642.0
Barbie and the Magic of Pegasus,10/05/2005 ,127000000.0,816420246.8
Sweet & Sour,06/04/2021 ,98960000.0,806179002.2
City of God,08/30/2002 ,3300000.0,30641770.0
Halftime,06/08/2022 ,152000000.0,628779204.4
Where the Crawdads Sing,07/21/2022 ,24000000.0,136539552.0
Children of Men,10/19/2006 ,76000000.0,69845011.0
The Garden of Words,04/28/2013 ,61000000.0,339269019.4
Chinese Erotic Ghost Story,06/12/1998 ,9541040.0,38139010.0
Once Upon a Time in America,10/04/1984 ,30000000.0,5576529.0
The Companions,02/23/2022 ,78700000.0,485621788.4
Ride On,04/07/2023 ,127600000.0,243434798.2
Total Recall,09/06/2012 ,125000000.0,211856088.0
Total Recall,09/06/2012 ,65000000.0,261399830.0
Mechanic: Resurrection,08/31/2016 ,40000000.0,125729635.0
The Sixth Sense,10/07/1999 ,40000000.0,672806292.0
Avengers Confidential: Black Widow & Punisher,03/25/2014 ,114800000.0,304552465.0
Three Swedish Girls in Upper Bavaria,10/07/1977 ,114000000.0,449042622.0
Bloodshot,03/12/2020 ,45000000.0,37163054.0
Simple Passion,02/10/2022 ,3001100.0,75167.0
Wifelike,08/12/2022 ,113400000.0,652368753.6
Batman,08/31/1989 ,35000000.0,411348924.0
No Country for Old Men,12/26/2007 ,25000000.0,164035753.0
The Lego Movie,04/03/2014 ,60000000.0,468084718.0
Peppermint,12/13/2018 ,25000000.0,51800758.0
Schächten,07/30/2022 ,167000000.0,660864312.8
Skylines,10/25/2020 ,70000000.0,203847277.2
Naruto the Movie: Guardians of the Crescent Moon Kingdom,08/05/2006 ,25634800.0,3224000.0
All Things Fair,11/03/1995 ,78000000.0,251777647.4
Pixie Hollow Games,11/19/2011 ,165000000.0,509012026.8
The Munsters,09/27/2022 ,88000000.0,187212327.4
The Whole Truth,12/02/2021 ,117600000.0,653706552.2
Office Love: Behind Closed Doors,07/20/1985 ,112600000.0,597883933.0
Gemini Man,10/10/2019 ,140000000.0,166598362.0
My Beautiful Man ～eternal～,04/07/2023 ,167540000.0,175269998.8
Solo: A Star Wars Story,05/24/2018 ,275000000.0,393151347.0
Dinosaur Hotel,06/11/2021 ,153600000.0,419974411.6
xXx: State of the Union,04/28/2005 ,60000000.0,71073932.0
Rogue One: A Star Wars Story,12/16/2016 ,200000000.0,1055083596.0
Voyagers,04/08/2021 ,29000000.0,4131781.0
Sexual Chronicles of a French Family,05/09/2012 ,108600000.0,539181833.0
Scoob!,09/16/2020 ,90000000.0,28588425.0
The Witch: Part 1. The Subversion,06/27/2018 ,5500000.0,24340302.0
Spy Kids,09/20/2001 ,35000000.0,197692062.0
Mother's Friend,05/01/2017 ,80300000.0,176682291.4
The Bourne Supremacy,08/26/2004 ,85000000.0,311001124.0
BTS: Permission to Dance on Stage - LA,09/08/2022 ,215600000.0,1748017438.4
Tinker Bell and the Great Fairy Rescue,09/15/2010 ,145400000.0,524420200.6
Cirque du Freak: The Vampire's Assistant,10/23/2009 ,40000000.0,39753957.0
Chip and Potato: Chip's Holiday,06/27/2022 ,99000000.0,724917350.2
Barbie Fairytopia: Mermaidia,09/11/2017 ,71180000.0,392839573.2
The Quake,08/31/2018 ,6300000.0,185403521.0
What Happened to Monday,11/27/2017 ,20000000.0,27975429.0
Die Hard: With a Vengeance,05/25/1995 ,90000000.0,366101666.0
The Last Exorcism,11/25/2010 ,1800000.0,70165900.0
Hotel Desire,12/07/2011 ,230758.0,84563373.8
God's Crooked Lines,10/06/2022 ,139800000.0,677745703.6
Barbie Presents: Thumbelina,09/11/2017 ,127000000.0,325823441.8
Abominable,09/19/2019 ,75000000.0,188668688.0
Three Wishes for Cinderella,11/12/2021 ,174600000.0,611708903.2
Don't F*#% With John Wick,02/03/2015 ,101700000.0,716719914.2
Paupahan,04/08/2023 ,174600000.0,175269998.8
Where the Wild Things Are,12/03/2009 ,100000000.0,99123656.0
Green Book,01/24/2019 ,23000000.0,319995019.0
My Little Pony: A New Generation,04/16/2022 ,38211149.2,4100000.0
The Boy and the Beast,03/03/2016 ,27610000.0,49714378.0
Saint Seiya: The Heated Battle of the Gods,03/12/1988 ,107400000.0,442534509.4
Europa Report,07/08/2013 ,125687.0,164148886.4
Cosmic Sin,03/18/2021 ,20000000.0,349757.0
Justice Society: World War II,06/01/2021 ,104300000.0,715632210.0
CJ7,01/31/2008 ,24292400.0,47301471.0
Ouija,10/24/2014 ,5000000.0,103300632.0
Nobody Sleeps in the Woods Tonight 2,10/27/2021 ,105600000.0,830215344.6
When Love Is Lust,01/01/1973 ,156000000.0,952321336.0
Megan,03/14/2020 ,164900000.0,690959382.4
The Kissing Booth 3,08/11/2021 ,94100000.0,683545513.4
I Don't Like Younger Men 4,07/26/2019 ,144400000.0,326683695.4
Annihilation,03/12/2018 ,55000000.0,43070915.0
Enola Holmes,09/23/2020 ,21000000.0,95194068.4
Lewis Capaldi: How I'm Feeling Now,04/05/2023 ,136000000.0,542007794.8
Rogue Hostage,08/30/2021 ,70520000.0,457654821.6
National Treasure,11/25/2004 ,100000000.0,331323410.0
Charlie's Angels: Full Throttle,07/04/2003 ,120000000.0,227163273.0
Miracle in Cell No. 7,10/11/2019 ,961023.8,19289062.0
Death Race: Inferno,01/22/2013 ,6500000.0,102022597.6
I Came By,08/19/2022 ,94000000.0,321279166.8
Survival Island,11/16/2005 ,9000000.0,667072.4
The Interview,01/22/2015 ,44000000.0,12342632.0
Guardians,02/14/2017 ,5400000.0,4803565.0
Teen Wolf,08/23/1985 ,1200000.0,80000000.0
The Smurfs,09/15/2011 ,110000000.0,563749323.0
Career Opportunities,12/19/1991 ,6000000.0,11336986.0
Sherlock Holmes,12/26/2009 ,90000000.0,498438212.0
Dragon Ball: The Path to Power,03/04/1996 ,171200000.0,795903109.2
Alvin and the Chipmunks: Chipwrecked,01/01/2012 ,80000000.0,349088523.0
Eyes Wide Shut,08/05/1999 ,65000000.0,104264617.0
The Larva Island Movie,07/23/2020 ,115500000.0,425732545.6
10 Things I Hate About You,03/30/1999 ,13000000.0,60413950.0
Star Wars: Episode III - Revenge of the Sith,05/19/2005 ,113000000.0,850000000.0
College Girls' Massage Parlor,04/03/2020 ,68800000.0,226866064.6
Chaos Walking,03/04/2021 ,100000000.0,27072169.0
Maquia: When the Promised Flower Blooms,06/02/2018 ,8421000.0,4300000.0
La La Land,11/29/2016 ,20000000.0,437459811.0
Dances with Wolves,02/14/1991 ,19000000.0,424208805.0
Dragon Ball Z: Plan to Eradicate the Super Saiyans,11/11/2010 ,143000000.0,536922531.6
Ri¢hie Ri¢h,12/26/1994 ,40000000.0,38087756.0
Bram Stoker's Dracula,01/29/1993 ,40000000.0,215862666.0
Underworld,01/22/2004 ,22000000.0,95708457.0
Thinking XXX,02/02/2007 ,138800000.0,293853255.2
Dumb and Dumber,03/16/1995 ,16000000.0,247275374.0
Coma,11/21/2020 ,4000000.0,2363584.0
The Protégé,08/20/2021 ,58980000.0,8639684.0
Inferno,10/13/2016 ,75000000.0,219519367.0
Step Up,09/28/2006 ,12000000.0,110989157.0
Pandora,12/07/2016 ,13938145.0,30169000.0
Spectral,12/09/2016 ,70000000.0,210020543.0
The Weekend Away,03/03/2022 ,98600000.0,243434798.2
Matando Cabos 2: La Máscara del Máscara,10/01/2021 ,73380000.0,873245191.2
Lone Survivor,01/23/2014 ,40000000.0,149804632.0
The Heat,07/11/2013 ,43000000.0,229727774.0
Attraction,02/26/1969 ,122000000.0,131926469.0
Inside the Mind of a Cat,08/18/2022 ,79500000.0,708023892.4
Turbo,09/19/2013 ,135000000.0,286896578.0
My Best Friend's Exorcism,09/29/2022 ,121740000.0,847224095.0
Project Almanac,02/19/2015 ,12000000.0,32909437.0
Alone,04/01/2021 ,74600000.0,716458819.4
Goosebumps,12/26/2015 ,58000000.0,158952243.0
Teen Titans Go! See Space Jam,07/28/2021 ,105400000.0,542708441.8
The Lego Batman Movie,03/30/2017 ,80000000.0,310563096.0
Lady Bird,01/23/2018 ,10000000.0,80120944.0
The A-Team,10/26/2010 ,110000000.0,177241171.0
The Loud House Movie,08/20/2021 ,114860000.0,901084255.0
Gunpowder Milkshake,07/15/2021 ,30000000.0,1015760.0
Saw V,10/23/2008 ,10800000.0,118209778.0
Forgotten,11/29/2017 ,5611197.0,9900000.0
Butchers,10/15/2020 ,108400000.0,218436574.8
Shaun of the Dead,10/07/2004 ,5000000.0,29366946.0
LEGO Star Wars Terrifying Tales,10/01/2021 ,129200000.0,375372218.6
An Argentinian Crime,08/25/2022 ,94000000.0,321279166.8
Female Urologists 2,02/20/2020 ,105200000.0,290912102.0
Stand by Me Doraemon,08/08/2014 ,35000000.0,83061158.0
The Lion Guard: Return of the Roar,11/22/2015 ,116700000.0,661829506.2
Child's Play 2,11/09/1990 ,13000000.0,34166572.0
The Craft: Legacy,10/29/2020 ,18000000.0,2300000.0
Kabaneri of the Iron Fortress: The Battle of Unato,05/10/2019 ,114000000.0,463270148.8
Justice League Dark: Apokolips War,06/01/2020 ,160600000.0,973340661.4
Who's a Good Boy?,11/23/2022 ,72440000.0,220176894.4
Robin Hood,09/11/2013 ,210000000.0,322459006.0
Robin Hood,09/11/2013 ,99000000.0,85210012.0
The Goonies,12/12/1985 ,19000000.0,61389680.0
Clueless,09/21/1995 ,13700000.0,57956568.0
Rambo III,06/23/1988 ,58000000.0,188715611.0
Serial (Bad) Weddings 3,12/21/2021 ,22000000.0,163709896.6
Don't Breathe,06/08/2016 ,9900000.0,159047649.0
Joseph and Mary,07/05/2016 ,151600000.0,665194474.0
The Kings of the World,10/13/2022 ,112900000.0,645547020.4
Songbird,05/20/2021 ,7286840.6,620836.0
Office Lady Rope Slave,01/23/1981 ,12001040.0,38139010.0
Two,07/23/2021 ,133000000.0,240742794.8
Barbie: The Pearl Princess,02/15/2014 ,108000000.0,533517647.6
Sherlock Holmes: A Game of Shadows,01/05/2012 ,125000000.0,535663443.0
Midway,11/21/2019 ,100000000.0,126815030.0
Her,01/16/2014 ,23000000.0,48043998.0
A Waltons Thanksgiving,11/20/2022 ,112800000.0,836011985.4
Hitman,12/06/2007 ,24000000.0,99135571.0
Deepwater Horizon,10/06/2016 ,156000000.0,122359309.0
The Pirates: The Last Royal Treasure,01/26/2022 ,19597380.0,10247262.0
Paranormal Activity 3,10/20/2011 ,5000000.0,207039844.0
Star Wars: Episode I - The Phantom Menace,07/16/1999 ,115000000.0,924317558.0
The Hills Have Eyes 2,03/22/2007 ,15000000.0,37697773.0
Child's Play 3,11/12/1991 ,13000000.0,20560255.0
Ride Your Wave,02/27/2020 ,143000000.0,589212649.0
Bumblebee,12/20/2018 ,102000000.0,465195589.0
Paint,04/07/2023 ,193540000.0,175269998.8
About Time,10/17/2013 ,12000000.0,84959034.0
Crush,04/29/2022 ,105800000.0,667037174.8
The Cat Returns,09/05/2005 ,24840000.0,54016370.0
Royalteen,08/17/2022 ,99400000.0,588699039.2
The Mummy,06/08/2017 ,195000000.0,409953905.0
The Mummy,06/08/2017 ,80000000.0,416385488.0
Truth or Dare,08/15/2018 ,3500000.0,95292744.0
Raped by an Angel,05/27/1993 ,115400000.0,233023741.6
Underworld: Rise of the Lycans,01/22/2009 ,35000000.0,92158961.0
The King of Fighters,08/31/2010 ,12000000.0,2000371.0
L'immensità,09/15/2022 ,47220616.4,319773152.6
The Many Saints of Newark,09/23/2021 ,50000000.0,12732039.0
Over the Moon,10/16/2020 ,82600000.0,473097256.6
Charm City Kings,01/27/2020 ,124000000.0,517060315.4
Promare,10/24/2019 ,59500000.0,444807535.4
Frivolous Lola,06/01/1998 ,119000000.0,948498291.2
The Ring,11/14/2002 ,48000000.0,248218486.0
Radius,03/13/2018 ,37117129.0,14097.0
Saw VI,10/22/2009 ,11000000.0,69752402.0
Blood Diamond,01/04/2007 ,100000000.0,171377916.0
Young Aunt 3,01/02/2020 ,121400000.0,492196010.4
Curious George: Cape Ahoy,09/30/2021 ,50641000.0,323787336.6
Kung Fu Hustle,08/11/2005 ,20000000.0,102034104.0
The Lovely Bones,12/26/2009 ,95000000.0,94894448.0
The Dinosaur Project,03/20/2013 ,19102000.0,2412576.0
Robots,03/24/2005 ,80000000.0,260636271.0
The Empire Strikes Back,05/21/1980 ,18000000.0,538400000.0
Predestination,08/28/2014 ,5500000.0,4942449.0
Spy Kids 3-D: Game Over,01/01/2004 ,40000000.0,167851995.0
Knight and Day,07/15/2010 ,117000000.0,258751370.0
Jesus of Nazareth,03/26/1942 ,135000000.0,439492869.2
The Grand Budapest Hotel,04/10/2014 ,31000000.0,163503514.0
Romance,04/14/1999 ,4105000.0,1314053.0
Dream to be a Wife,09/09/2015 ,167540000.0,175269998.8
Sex and the City 2,07/28/2010 ,95000000.0,294680778.0
7 Women and a Murder,12/25/2021 ,70800000.0,591573175.2
Castle in the Sky,08/01/1996 ,3000000.0,5228752.0
Last Night in Soho,11/18/2021 ,43000000.0,22876948.0
Catman,05/18/2021 ,103800000.0,420298643.4
Conan the Barbarian,12/16/1982 ,90000000.0,63356133.0
Conan the Barbarian,12/16/1982 ,20000000.0,79114085.0
The Ash Lad: In the Hall of the Mountain King,09/29/2017 ,52808572.0,4522950.0
Tombstone,02/16/1994 ,25000000.0,56505065.0
12 Strong,01/16/2018 ,35000000.0,71118378.0
Perfect Blue,06/02/2001 ,830000.0,112536.0
King Richard,01/13/2022 ,50000000.0,37994866.0
The Bob's Burgers Movie,05/26/2022 ,38000000.0,34148750.0
Sinkhole,08/11/2021 ,11400000.0,17970000.0
She Said,11/17/2022 ,32000000.0,10632378.0
Click,09/29/2006 ,82500000.0,237685089.0
Saw IV,10/25/2007 ,10000000.0,135759694.0
A Tale of Two Sisters,06/13/2003 ,15050245.0,1062878.0
Cheeky,01/28/2000 ,64200000.0,509521654.2
RV,06/01/2006 ,50000000.0,87528173.0
The Bourne Identity,08/22/2002 ,60000000.0,214357371.0
Not Another Teen Movie,03/21/2002 ,15000000.0,62401343.0
"Batman: The Long Halloween, Part Two",07/28/2021 ,141000000.0,937353330.4
The Game Plan,11/01/2007 ,22000000.0,146590987.0
Asking For It,03/04/2022 ,104300000.0,195076279.8
"Tad, the Lost Explorer",08/10/2013 ,10500000.0,23000000.0
Atlantis: The Lost Empire,09/20/2001 ,90000000.0,186049020.0
True Lies,09/01/1994 ,100000000.0,365300000.0
Silent Hill,08/31/2006 ,50000000.0,94704227.0
No One Gets Out Alive,09/29/2021 ,139000000.0,405888913.2
Cursed,06/02/2005 ,35000000.0,25114901.0
The Platform,03/20/2020 ,600.0,214883443.8
No Hard Feelings,06/23/2023 ,246000000.0,178359863.0
Spectre,11/12/2015 ,300000000.0,879077344.0
Friday the 13th,06/12/1980 ,17000000.0,92670237.0
Friday the 13th,06/12/1980 ,550000.0,59754601.0
Horton Hears a Who!,03/20/2008 ,85000000.0,298572799.0
Luckiest Girl Alive,09/30/2022 ,55197530.0,636226345.4
Death Note Relight 1: Visions of a God,09/23/2009 ,97000000.0,829924588.6
Three Sisters Swapping,11/06/2019 ,181600000.0,175269998.8
Doctor Sleep,11/07/2019 ,45000000.0,71720838.0
Crawl,07/11/2019 ,17000000.0,91720490.0
Breakthrough,04/18/2019 ,14000000.0,49231674.0
Apostasy,07/27/2018 ,500000.0,434336.0
Odd Thomas,01/29/2013 ,27000000.0,257720413.2
Beauty Salon: Special Services 4,12/01/2022 ,53340523.8,359866643.6
The Princess Diaries,11/07/2001 ,30000000.0,165334774.0
How Funny Can Sex Be?,12/19/1973 ,118600000.0,245108932.8
Man on Fire,08/05/2004 ,60000000.0,130968579.0
The Lighthouse,02/06/2020 ,4000000.0,18262307.0
Transporter 2,09/06/2005 ,32000000.0,89083229.0
The Witch,03/17/2016 ,3500000.0,40429635.0
Do Revenge,09/14/2022 ,90544000.0,519948264.6
Twelve Monkeys,03/14/1996 ,29000000.0,168841459.0
Transformers: Beginnings,10/16/2006 ,155000000.0,474980757.0
A Nightmare on Elm Street,08/01/1985 ,35000000.0,117729618.0
A Nightmare on Elm Street,08/01/1985 ,1800000.0,25542906.0
"Pamela, A Love Story",01/31/2023 ,90100000.0,414551647.4
Xico's Journey,11/12/2020 ,127000000.0,325823441.8
A Serbian Film,05/13/2011 ,3840000.0,1541.0
Bosomy Backhouse Girl,05/27/2020 ,201940000.0,38157314.0
Oh Belinda,04/07/2023 ,132580000.0,376911604.8
The Change-Up,08/13/2011 ,52000000.0,75997067.0
All About Sex,01/16/2020 ,98000000.0,283691881.2
Skin,09/08/2018 ,71200000.0,530413654.6
Anaconda,07/03/1997 ,45000000.0,136998907.0
Peter Pan,12/18/2003 ,100000000.0,95255485.0
Peter Pan,12/18/2003 ,4000000.0,87400000.0
You Don't Mess with the Zohan,08/15/2008 ,90000000.0,204313400.0
Dragon Ball: Sleeping Princess in Devil's Castle,07/18/1987 ,82600000.0,307390441.0
Midnight,06/30/2021 ,102400000.0,502443287.6
Yu Pui Tsuen II,10/01/1987 ,84000000.0,1014981321.6
Constantine: City of Demons - The Movie,10/10/2018 ,93600000.0,854525890.6
Cast Away,01/18/2001 ,85000000.0,427230516.0
Paprika,02/13/1991 ,100000000.0,369861963.8
Godzilla,06/11/1998 ,160000000.0,529076069.0
Godzilla,06/11/1998 ,125000000.0,376000000.0
The Lucky One,04/19/2012 ,25000000.0,96633833.0
The Lone Ranger,07/03/2013 ,225000000.0,260002115.0
The Texas Chain Saw Massacre,02/09/1984 ,85000.0,30900000.0
Zone 414,09/03/2021 ,5000000.0,54969744.8
The Smurfs 2,09/12/2013 ,110000000.0,348547523.0
Star Trek Into Darkness,05/09/2013 ,190000000.0,467381584.0
PAW Patrol: Jet to the Rescue,09/10/2020 ,77600000.0,695513050.0
When Marnie Was There,03/18/2015 ,20011197.0,34949567.0
Swim,08/13/2021 ,91000000.0,347535769.2
The Raid,03/22/2012 ,1100000.0,9148519.0
Beverly Hills Chihuahua 3: Viva la Fiesta!,09/18/2012 ,75600000.0,413389196.6
Grisaia: Phantom Trigger The Animation - Stargazer,11/27/2020 ,130000000.0,765868107.0
The Scientist,09/21/2020 ,151000000.0,396465476.0
Star Wars: Episode II - Attack of the Clones,05/16/2002 ,120000000.0,649398328.0
The King of Staten Island,06/12/2020 ,78700000.0,485621788.4
Tropic Thunder,08/09/2008 ,90000000.0,191145256.0
E.T. the Extra-Terrestrial,11/26/1982 ,10500000.0,797103542.0
Sin City: A Dame to Kill For,09/18/2014 ,65000000.0,40650842.0
Fighting Spirit - Mashiba vs. Kimura,09/05/2003 ,106400000.0,725444809.8
Bāhubali: The Beginning,07/10/2015 ,25130430.0,90747520.0
The Other Guys,09/30/2010 ,100000000.0,170936470.0
Interview with the Vampire,12/26/1994 ,50000000.0,223564608.0
28 Weeks Later,05/10/2007 ,15000000.0,64232714.0
Everest,09/16/2015 ,65000000.0,221297061.0
Star Trek Beyond,07/21/2016 ,185000000.0,335673708.0
Love to Kill,11/18/1993 ,87.0,1442918.2
Live Free or Die Hard,08/09/2007 ,110000000.0,382288147.0
Tekken,07/19/2011 ,30000000.0,967000.0
The Doorman,02/17/2021 ,10330000.0,307873.0
Catch the Bullet,09/10/2021 ,97000000.0,504173113.4
Antz,10/29/1998 ,60000000.0,152457863.0
The Stronghold,08/18/2021 ,14479740.0,64335529.2
Japanese Mom 2,10/31/2017 ,174200000.0,509646047.6
Manchester by the Sea,02/02/2017 ,8500000.0,77733867.0
Offseason,03/11/2022 ,100000000.0,379967948.4
V for Vengeance,06/07/2022 ,88800000.0,476923503.0
Barbie,01/01/1977 ,12001040.0,38139010.0
Living,03/16/2023 ,26730400.0,6999027.0
Why Women Cheat,07/06/2021 ,15541000.0,38139010.0
Night Teeth,10/20/2021 ,21700000.0,181090228.8
Night at the Museum,12/26/2006 ,110000000.0,579446407.0
Men in Black: International,06/13/2019 ,110000000.0,253015298.0
The Temptation of Kimono,03/27/2009 ,118008009.2,452180857.4
The Mitchells vs. the Machines,04/30/2021 ,75000000.0,61375836.8
Seal Team,12/31/2021 ,81300000.0,409447432.8
Nanny McPhee and the Big Bang,04/01/2010 ,35000000.0,97799865.0
Never Back Down: Revolt,11/16/2021 ,99400000.0,341205403.4
After Porn Ends,05/21/2012 ,400000.0,30398770.4
Elysium,08/15/2013 ,120000000.0,286192091.0
Fireworks,08/18/2017 ,39180000.0,26617621.0
Apocalypse Now,11/15/1979 ,31500000.0,85960957.0
Ghost Mansion,06/30/2021 ,83162000.0,631090763.2
Dangerous,01/01/2022 ,38200000.0,319040588.8
Kill Bill: Vol. 2,04/22/2004 ,30000000.0,152159461.0
Total Recall,12/06/1990 ,125000000.0,211856088.0
Total Recall,12/06/1990 ,65000000.0,261399830.0
The Ritual,02/09/2018 ,1000000.0,1786396.0
Motherhood,11/18/2022 ,10000000.0,723388.0
Monster Family 2,03/03/2022 ,112800000.0,356126924.8
5 Centimeters per Second,03/03/2007 ,5000000.0,64812285.8
Cats & Dogs 3: Paws Unite,11/01/2020 ,105600000.0,262901615.4
The Transporter,02/18/2003 ,21000000.0,43928932.0
Spider-Man: All Roads Lead to No Way Home,05/03/2022 ,90100000.0,414551647.4
Dolittle,01/16/2020 ,175000000.0,251509166.0
South Park: Post COVID,11/26/2021 ,135000000.0,540375760.8
Wai's Romance,01/01/1994 ,264940000.0,175269998.8
Die Hard 2,08/30/1990 ,70000000.0,239813888.0
Oblivion,04/10/2013 ,120000000.0,287916633.0
The Upside,05/01/2019 ,37500000.0,125818440.0
Escape Room,02/07/2019 ,9000000.0,155615727.0
Mortal Engines,12/06/2018 ,100000000.0,85481904.0
Prison Break: The Final Break,07/21/2009 ,86600000.0,745424433.8
Astro Boy,10/15/2009 ,65000000.0,41636243.0
The Flintstones,07/24/1994 ,45000000.0,358500000.0
Silent Hill: Revelation 3D,10/26/2012 ,20000000.0,55975672.0
Training Day,11/15/2001 ,45000000.0,104505352.0
Ivy + Bean: The Ghost That Had to Go,09/02/2022 ,66600000.0,579116472.2
